,year,home,away,home_points,away_points,neutral
51076,2014,radford,north-carolina-at,72,52,False
51079,2014,saint-louis,north-carolina-at,79,57,False
51086,2014,north-carolina-central,north-carolina-at,84,44,False
51093,2014,savannah-state,north-carolina-at,73,48,False
51094,2014,south-carolina-state,north-carolina-at,75,70,False
51095,2014,north-carolina-at,north-carolina-central,55,73,False
51096,2014,north-carolina-at,savannah-state,67,71,False
51097,2014,north-carolina-at,south-carolina-state,62,60,False
51101,2014,north-carolina-central,johnson & wales (nc),98,47,False
51103,2014,north-carolina-state,north-carolina-central,72,82,False
51105,2014,north-carolina-central,barber-scotia,101,46,False
51106,2014,old-dominion,north-carolina-central,69,76,False
51108,2014,north-carolina-central,winthrop,72,66,False
51109,2014,wichita-state,north-carolina-central,77,66,False
51123,2014,south-carolina-state,north-carolina-central,53,67,False
51124,2014,savannah-state,north-carolina-central,62,76,False
51127,2014,north-carolina-central,south-carolina-state,86,44,False
51128,2014,north-carolina-central,savannah-state,64,57,False
51136,2014,north-carolina-greensboro,chowan,97,58,False
51137,2014,north-carolina-greensboro,greensboro,92,62,False
51139,2014,san-diego,north-carolina-greensboro,83,71,True
51140,2014,north-carolina-greensboro,stetson,75,68,True
51141,2014,north-carolina-greensboro,presbyterian,66,87,False
51142,2014,north-carolina,north-carolina-greensboro,81,50,False
51143,2014,north-carolina-greensboro,claflin,75,70,False
51144,2014,rutgers,north-carolina-greensboro,89,72,False
51146,2014,wake-forest,north-carolina-greensboro,59,51,False
51147,2014,virginia-tech,north-carolina-greensboro,52,55,False
51148,2014,north-carolina-greensboro,north-carolina-state,64,68,False
51149,2014,western-carolina,north-carolina-greensboro,72,51,False
51154,2014,samford,north-carolina-greensboro,88,78,False
51160,2014,north-carolina-greensboro,western-carolina,77,82,False
51164,2014,wofford,north-carolina-greensboro,71,73,False
51172,2014,north-carolina-state,northwestern,69,48,False
51175,2014,tennessee,north-carolina-state,58,65,False
51179,2014,north-carolina-state,pittsburgh,62,74,False
51180,2014,notre-dame,north-carolina-state,70,77,False
51181,2014,north-carolina-state,virginia,45,76,False
51182,2014,wake-forest,north-carolina-state,70,69,False
51187,2014,north-carolina,north-carolina-state,84,70,False
51189,2014,north-carolina-state,wake-forest,82,67,False
51190,2014,syracuse,north-carolina-state,56,55,False
51192,2014,virginia-tech,north-carolina-state,64,71,False
51193,2014,north-carolina-state,north-carolina,84,85,False
51195,2014,pittsburgh,north-carolina-state,67,74,False
51198,2014,north-carolina-state,syracuse,66,63,True
51200,2014,north-carolina-state,xavier,74,59,True
51201,2014,saint-louis,north-carolina-state,83,80,True
51205,2014,north-carolina-wilmington,wingate,80,61,False
51207,2014,western-kentucky,north-carolina-wilmington,73,58,False
51209,2014,north-carolina-wilmington,campbellsville,72,55,False
51210,2014,north-carolina-wilmington,stephen-f-austin,55,60,False
51214,2014,north-carolina-wilmington,old-dominion,57,69,False
51216,2014,north-carolina,north-carolina-wilmington,84,51,False
51218,2014,northeastern,north-carolina-wilmington,79,68,False
51219,2014,towson,north-carolina-wilmington,60,53,False
51225,2014,north-carolina-wilmington,william-mary,50,54,False
51227,2014,north-carolina-wilmington,towson,66,53,False
51228,2014,north-carolina-wilmington,northeastern,55,45,False
51230,2014,william-mary,north-carolina-wilmington,93,70,False
51234,2014,north-carolina,oakland,84,61,False
51237,2014,north-carolina,richmond,82,72,True
51243,2014,north-carolina,texas,83,86,False
51245,2014,north-carolina,northern-kentucky,75,60,False
51247,2014,wake-forest,north-carolina,73,67,False
51249,2014,syracuse,north-carolina,57,45,False
51251,2014,virginia,north-carolina,76,61,False
51256,2014,notre-dame,north-carolina,62,73,False
51257,2014,north-carolina,pittsburgh,75,71,False
51260,2014,north-carolina,wake-forest,105,72,False
51262,2014,virginia-tech,north-carolina,56,60,False
51263,2014,north-carolina,notre-dame,63,61,False
51265,2014,pittsburgh,north-carolina,80,75,True
51266,2014,north-carolina,providence,79,77,True
51268,2014,north-dakota-state,viterbo university,93,49,False
51269,2014,saint-marys-ca,north-dakota-state,78,65,False
51270,2014,north-dakota-state,southern-mississippi,69,70,False
51271,2014,western-michigan,north-dakota-state,74,83,False
51272,2014,north-dakota,north-dakota-state,95,77,False
51273,2014,santa-clara,north-dakota-state,85,91,False
51274,2014,north-dakota-state,rider,87,70,True
51275,2014,north-dakota-state,valley city state,86,43,False
51277,2014,notre-dame,north-dakota-state,69,73,False
51278,2014,ohio-state,north-dakota-state,79,62,False
51280,2014,north-dakota-state,towson,90,82,False
51281,2014,utah-valley,north-dakota-state,70,74,False
51282,2014,north-dakota-state,mayville state,96,45,False
51286,2014,north-dakota-state,western-illinois,65,52,False
51287,2014,south-dakota-state,north-dakota-state,77,85,False
51288,2014,south-dakota,north-dakota-state,63,66,False
51292,2014,western-illinois,north-dakota-state,52,56,False
51294,2014,north-dakota-state,south-dakota-state,74,59,False
51295,2014,north-dakota-state,south-dakota,82,54,False
51299,2014,north-dakota-state,oklahoma,80,75,True
51300,2014,san-diego-state,north-dakota-state,63,44,True
51301,2014,north-dakota,minnesota-morris,110,69,False
51302,2014,wisconsin,north-dakota,103,85,False
51305,2014,oregon,north-dakota,91,76,False
51306,2014,pacific,north-dakota,93,76,True
51309,2014,north-dakota,presentation,78,32,False
51310,2014,north-dakota,south-dakota-state,70,77,False
51311,2014,northern-colorado,north-dakota,84,66,False
51312,2014,north-dakota,southern-utah,65,61,False
51314,2014,north-dakota,weber-state,60,72,False
51317,2014,north-dakota,sacramento-state,82,71,False
51318,2014,north-dakota,northern-arizona,84,68,False
51320,2014,portland-state,north-dakota,70,68,False
51321,2014,weber-state,north-dakota,84,72,False
51325,2014,sacramento-state,north-dakota,71,65,False
51326,2014,northern-arizona,north-dakota,63,75,False
51327,2014,north-dakota,portland-state,83,73,False
51329,2014,north-dakota,northern-colorado,94,90,False
51330,2014,southern-utah,north-dakota,77,71,False
51331,2014,north-dakota,sacramento-state,79,76,True
51332,2014,north-dakota,portland-state,79,63,True
51333,2014,weber-state,north-dakota,88,67,True
51338,2014,north-florida,southern,78,87,False
51339,2014,north-florida,savannah-state,66,63,False
51340,2014,north-florida,webber,109,64,False
51341,2014,savannah-state,north-florida,61,65,False
51342,2014,ohio-state,north-florida,99,64,False
51343,2014,north-florida,edward waters,90,68,False
51351,2014,northern-kentucky,north-florida,70,64,False
51353,2014,north-florida,stetson,74,60,False
51356,2014,south-carolina-upstate,north-florida,71,60,False
51357,2014,north-florida,northern-kentucky,67,66,False
51359,2014,stetson,north-florida,52,54,False
51362,2014,north-florida,south-carolina-upstate,70,81,False
51366,2014,south-carolina-upstate,north-florida,80,74,False
51367,2014,north-texas,northwood (tx),72,67,False
51368,2014,oklahoma,north-texas,95,82,False
51372,2014,portland,north-texas,72,77,False
51374,2014,north-texas,southeastern-louisiana,75,61,False
51376,2014,north-texas,stephen-f-austin,53,87,False
51378,2014,north-texas,wayland baptist,81,77,False
51379,2014,texas-am,north-texas,41,61,False
51381,2014,north-texas,southern-mississippi,64,74,False
51382,2014,north-texas,tulane,62,73,False
51387,2014,tulsa,north-texas,94,63,False
51388,2014,rice,north-texas,75,70,False
51390,2014,north-texas,old-dominion,62,72,False
51394,2014,texas-san-antonio,north-texas,62,71,False
51395,2014,north-texas,texas-el-paso,54,74,False
51396,2014,north-texas,tulsa,68,79,False
51397,2014,north-texas,rice,63,62,True
51398,2014,tulane,north-texas,66,61,True
51400,2014,stony-brook,northeastern,73,66,False
51405,2014,virginia-commonwealth,northeastern,79,66,False
51410,2014,tulane,northeastern,65,62,False
51411,2014,northeastern,richmond,66,70,False
51412,2014,vanderbilt,northeastern,79,49,False
51418,2014,towson,northeastern,54,57,False
51423,2014,northeastern,william-mary,70,82,False
51426,2014,northeastern,towson,70,79,False
51427,2014,william-mary,northeastern,81,67,False
51431,2014,texas-san-antonio,northern-arizona,63,74,False
51432,2014,texas-tech,northern-arizona,88,68,False
51433,2014,southern-california,northern-arizona,67,63,False
51435,2014,northern-arizona,san diego christian,83,59,False
51444,2014,northern-arizona,sacramento-state,75,65,False
51445,2014,southern-utah,northern-arizona,36,70,False
51447,2014,northern-arizona,portland-state,77,56,False
51448,2014,northern-colorado,northern-arizona,87,72,False
51450,2014,northern-arizona,weber-state,67,76,False
51452,2014,sacramento-state,northern-arizona,87,70,False
51453,2014,northern-arizona,southern-utah,64,57,False
51454,2014,portland-state,northern-arizona,63,65,False
51456,2014,northern-arizona,northern-colorado,59,74,False
51459,2014,weber-state,northern-arizona,71,73,False
51462,2014,northern-colorado,northern-arizona,62,60,True
51464,2014,northern-colorado,colorado christian,98,74,False
51468,2014,northern-colorado,prairie-view,87,70,False
51469,2014,northern-colorado,colorado college,96,57,False
51471,2014,wyoming,northern-colorado,72,59,False
51473,2014,northern-colorado,southern-utah,91,55,False
51474,2014,northern-colorado,weber-state,70,51,False
51479,2014,northern-colorado,sacramento-state,72,62,False
51480,2014,portland-state,northern-colorado,80,57,False
51483,2014,weber-state,northern-colorado,79,65,False
51487,2014,sacramento-state,northern-colorado,79,58,False
51489,2014,northern-colorado,portland-state,68,77,False
51491,2014,southern-utah,northern-colorado,52,77,False
51493,2014,weber-state,northern-colorado,66,63,False
51494,2014,northern-colorado,texas-am-corpus-christi,71,82,False
51497,2014,northern-illinois,san-jose-state,60,59,False
51499,2014,northern-illinois,saint joseph's (in),111,61,False
51510,2014,northern-illinois,ohio,46,65,False
51511,2014,toledo,northern-illinois,77,68,False
51516,2014,northern-illinois,western-michigan,71,74,False
51521,2014,northern-illinois,toledo,74,66,False
51523,2014,western-michigan,northern-illinois,61,56,False
51527,2014,ohio,northern-iowa,75,64,False
51528,2014,northern-iowa,coe,86,52,False
51535,2014,northern-iowa,savannah-state,55,50,False
51536,2014,northern-iowa,virginia-commonwealth,77,68,False
51537,2014,virginia,northern-iowa,57,43,False
51540,2014,wichita-state,northern-iowa,67,53,False
51543,2014,southern-illinois,northern-iowa,68,66,False
51550,2014,northern-iowa,wichita-state,73,82,False
51555,2014,northern-iowa,southern-illinois,73,54,False
51557,2014,southern-illinois,northern-iowa,63,58,True
51558,2014,purdue,northern-kentucky,77,76,False
51560,2014,northern-kentucky,san-diego,44,75,False
51562,2014,tulane,northern-kentucky,86,91,False
51563,2014,southeast-missouri-state,northern-kentucky,79,65,True
51564,2014,texas-state,northern-kentucky,70,61,True
51565,2014,tennessee-martin,northern-kentucky,79,66,False
51571,2014,stetson,northern-kentucky,65,67,False
51574,2014,south-carolina-upstate,northern-kentucky,73,64,False
51582,2014,northern-kentucky,south-carolina-upstate,59,76,False
51586,2014,northern-kentucky,stetson,96,58,False
51588,2014,northwestern-state,letourneau,92,76,False
51596,2014,northwestern-state,louisiana college,116,76,False
51598,2014,texas-el-paso,northwestern-state,84,74,False
51599,2014,northwestern-state,sam-houston-state,104,107,False
51601,2014,texas-am-corpus-christi,northwestern-state,101,87,False
51603,2014,northwestern-state,stephen-f-austin,58,74,False
51605,2014,oral-roberts,northwestern-state,83,87,False
51610,2014,sam-houston-state,northwestern-state,67,64,False
51612,2014,stephen-f-austin,northwestern-state,70,68,False
51613,2014,southeastern-louisiana,northwestern-state,83,88,False
51616,2014,northwestern-state,oral-roberts,88,82,False
51618,2014,stephen-f-austin,northwestern-state,85,78,True
51620,2014,stanford,northwestern,71,58,False
51626,2014,ucla,northwestern,95,79,True
51628,2014,northwestern,western-michigan,51,35,False
51632,2014,northwestern,wisconsin,49,76,False
51638,2014,northwestern,purdue,63,60,False
51640,2014,wisconsin,northwestern,56,65,False
51645,2014,ohio-state,northwestern,76,60,False
51648,2014,northwestern,penn-state,32,59,False
51649,2014,purdue,northwestern,65,74,False
51653,2014,notre-dame,stetson,80,49,False
51655,2014,notre-dame,santa-clara,84,69,False
51663,2014,ohio-state,notre-dame,64,61,True
51669,2014,notre-dame,virginia-tech,70,63,False
51671,2014,wake-forest,notre-dame,65,58,False
51672,2014,notre-dame,virginia,53,68,False
51674,2014,syracuse,notre-dame,61,55,False
51679,2014,virginia,notre-dame,70,49,False
51681,2014,notre-dame,pittsburgh,81,85,False
51683,2014,wake-forest,notre-dame,81,69,True
51685,2014,ucla,oakland,91,60,False
51689,2014,st-francis-ny,oakland,68,62,True
51690,2014,western-michigan,oakland,99,88,False
51691,2014,oakland,rochester (mi),86,51,False
51692,2014,oakland,ohio,73,56,False
51697,2014,oakland,robert-morris,100,94,False
51698,2014,oakland,defiance,87,66,False
51699,2014,wright-state,oakland,76,64,False
51700,2014,oakland,valparaiso,75,70,False
51706,2014,oakland,youngstown-state,86,85,False
51709,2014,valparaiso,oakland,63,60,False
51711,2014,oakland,wright-state,71,72,False
51714,2014,youngstown-state,oakland,81,87,False
51715,2014,oakland,youngstown-state,96,92,False
51716,2014,wright-state,oakland,73,57,True
51718,2014,ohio-state,ohio,79,69,False
51721,2014,ohio-state,wyoming,65,50,False
51730,2014,purdue,ohio-state,69,78,False
51737,2014,ohio-state,penn-state,70,71,False
51738,2014,wisconsin,ohio-state,58,59,False
51740,2014,ohio-state,purdue,67,49,False
51745,2014,penn-state,ohio-state,65,63,False
51748,2014,ohio-state,purdue,63,61,True
51754,2014,ohio,valparaiso,76,72,False
51756,2014,ohio,heidelberg,85,57,False
51762,2014,richmond,ohio,69,70,False
51772,2014,ohio,toledo,95,90,False
51773,2014,western-michigan,ohio,90,74,False
51775,2014,toledo,ohio,82,76,False
51777,2014,ohio,western-michigan,63,73,False
51787,2014,ohio,wright-state,56,54,False
51788,2014,ohio,virginia-military-institute,90,92,False
51790,2014,oklahoma-state,utah-valley,93,40,False
51793,2014,south-florida,oklahoma-state,67,93,False
51794,2014,oklahoma-state,purdue,97,87,True
51797,2014,oklahoma-state,south-carolina,79,52,False
51801,2014,oklahoma-state,robert-morris,92,66,False
51803,2014,oklahoma-state,texas,87,74,False
51804,2014,west-virginia,oklahoma-state,72,73,False
51805,2014,oklahoma-state,texas-christian,82,50,False
51807,2014,oklahoma-state,west-virginia,81,75,False
51808,2014,oklahoma,oklahoma-state,88,76,False
51811,2014,texas-tech,oklahoma-state,65,61,False
51812,2014,texas,oklahoma-state,87,68,False
51813,2014,oklahoma-state,oklahoma,74,77,False
51815,2014,oklahoma-state,texas-tech,84,62,False
51816,2014,texas-christian,oklahoma-state,54,76,False
51820,2014,oklahoma-state,texas-tech,80,62,True
51826,2014,oklahoma,seton-hall,86,85,True
51830,2014,oklahoma,texas-am-corpus-christi,78,56,False
51832,2014,oklahoma,tulsa,101,91,False
51833,2014,oklahoma,texas-arlington,91,89,False
51834,2014,oklahoma,texas-am,64,52,True
51836,2014,texas,oklahoma,85,88,False
51841,2014,oklahoma,texas-christian,77,69,False
51842,2014,texas-tech,oklahoma,65,74,False
51845,2014,west-virginia,oklahoma,91,86,False
51847,2014,oklahoma,texas-tech,60,68,False
51851,2014,oklahoma,texas,77,65,False
51852,2014,oklahoma,west-virginia,72,62,False
51853,2014,texas-christian,oklahoma,67,97,False
51859,2014,old-dominion,presbyterian,69,51,False
51861,2014,west-virginia,old-dominion,78,60,True
51862,2014,saint-louis,old-dominion,62,52,True
51864,2014,virginia-commonwealth,old-dominion,69,48,False
51868,2014,richmond,old-dominion,67,58,False
51869,2014,william-mary,old-dominion,74,68,False
51874,2014,old-dominion,southern-mississippi,60,75,False
51875,2014,old-dominion,tulane,70,64,False
51878,2014,old-dominion,texas-san-antonio,69,61,False
51879,2014,old-dominion,texas-el-paso,49,63,False
51881,2014,tulsa,old-dominion,76,37,False
51882,2014,old-dominion,rice,55,51,False
51889,2014,old-dominion,south-dakota-state,72,65,False
51890,2014,old-dominion,radford,82,59,False
51892,2014,tulsa,oral-roberts,68,74,False
51894,2014,oral-roberts,texas-state,82,65,False
51895,2014,saint-louis,oral-roberts,72,55,False
51896,2014,wisconsin,oral-roberts,76,67,False
51899,2014,oral-roberts,cameron,74,64,False
51900,2014,wichita-state,oral-roberts,71,58,False
